 

stn;time;tso010d0;tso020d0;tso005d0
FAH;20220928;12.3;13.1;11.9
FAH;20220929;12.5;13.0;12.2
FAH;20220930;12.7;13.1;12.5
FAH;20221001;12.0;12.8;11.6
FAH;20221002;13.4;13.3;13.6
FAH;20221003;13.9;13.9;13.8
FAH;20221004;13.9;13.9;14.0
FAH;20221005;13.9;14.0;13.8
FAH;20221006;14.0;14.1;13.9
FAH;20221007;14.2;14.2;14.3
FAH;20221008;14.3;14.5;14.2
FAH;20221009;13.5;13.9;13.4
FAH;20221010;14.4;14.2;14.6
FAH;20221011;14.6;14.6;14.6
FAH;20221012;14.5;14.6;14.5
FAH;20221013;13.6;14.1;13.3
FAH;20221014;13.7;14.0;13.6
FAH;20221015;14.4;14.3;14.5
FAH;20221016;14.9;14.6;15.1
FAH;20221017;14.9;14.8;15.0
FAH;20221018;15.1;14.9;15.1
FAH;20221019;15.0;15.0;15.0
FAH;20221020;14.9;14.9;15.0
FAH;20221021;14.9;14.9;14.8
FAH;20221022;14.8;14.8;14.8
FAH;20221023;14.7;14.7;14.7
FAH;20221024;14.8;14.8;14.7
FAH;20221025;14.2;14.4;14.1
FAH;20221026;14.5;14.5;14.5
FAH;20221027;14.3;14.4;14.4
FAH;20221028;14.8;14.7;15.0
FAH;20221029;14.8;14.8;14.9
FAH;20221030;14.7;14.7;14.6
FAH;20221031;14.3;14.4;14.2
FAH;20221101;14.1;14.3;13.9
FAH;20221102;13.1;13.7;12.8
FAH;20221103;12.1;12.9;11.6
FAH;20221104;11.7;12.4;11.3
FAH;20221105;11.3;12.0;10.9
FAH;20221106;10.2;11.2;9.6
FAH;20221107;10.7;11.2;10.4
FAH;20221108;10.3;11.0;10.0
FAH;20221109;11.3;11.5;11.2
FAH;20221110;11.3;11.6;11.1
FAH;20221111;10.4;11.1;10.0
FAH;20221112;9.9;10.6;9.5
FAH;20221113;9.7;10.5;9.3
FAH;20221114;9.4;10.1;9.1
FAH;20221115;10.1;10.4;10.1
FAH;20221116;10.4;10.8;10.2
FAH;20221117;10.2;10.7;10.0
FAH;20221118;9.7;10.4;9.4
FAH;20221119;9.3;10.0;9.0
FAH;20221120;9.0;9.8;8.6
FAH;20221121;8.6;9.4;8.2
FAH;20221122;8.4;9.2;7.9
FAH;20221123;7.7;8.7;7.3
FAH;20221124;8.1;8.7;7.9
FAH;20221125;7.9;8.7;7.6
FAH;20221126;7.8;8.5;7.5
FAH;20221127;7.7;8.4;7.3
FAH;20221128;7.7;8.4;7.5
FAH;20221129;8.0;8.5;7.9
FAH;20221130;8.0;8.6;7.8
FAH;20221201;7.3;8.2;6.8
FAH;20221202;6.7;7.6;6.2
FAH;20221203;6.1;7.2;5.5
FAH;20221204;5.6;6.7;5.0
FAH;20221205;5.7;6.6;5.3
FAH;20221206;5.2;6.3;4.6
FAH;20221207;5.4;6.3;4.9
FAH;20221208;4.3;5.6;3.6
FAH;20221209;3.8;5.1;3.1
FAH;20221210;3.8;4.8;3.3
FAH;20221211;4.0;5.0;3.6
FAH;20221212;3.5;4.7;2.8
FAH;20221213;2.9;4.2;2.2
FAH;20221214;2.9;4.0;2.3
FAH;20221215;2.9;3.8;2.5
FAH;20221216;2.8;3.8;2.3
FAH;20221217;2.3;3.5;1.7
FAH;20221218;2.0;3.2;1.5
FAH;20221219;2.2;3.1;1.8
FAH;20221220;2.9;3.5;2.8
FAH;20221221;4.9;4.8;5.3
FAH;20221222;6.1;5.9;6.4
FAH;20221223;7.5;7.0;8.0
FAH;20221224;8.0;7.7;8.1
FAH;20221225;7.7;7.7;7.7
FAH;20221226;7.7;7.7;7.7
FAH;20221227;7.3;7.5;7.0
FAH;20221228;6.1;6.8;5.9
FAH;20221229;6.8;6.9;6.8
FAH;20221230;6.7;7.0;6.6
FAH;20221231;8.1;7.7;8.4
FAH;20230101;8.4;8.2;8.5
FAH;20230102;7.7;7.9;7.6
FAH;20230103;7.5;7.8;7.3
FAH;20230104;6.6;7.2;6.3
FAH;20230105;7.5;7.5;7.6
FAH;20230106;7.6;7.7;7.5
FAH;20230107;7.4;7.7;7.2
FAH;20230108;6.9;7.3;6.7
FAH;20230109;6.5;7.1;6.2
FAH;20230110;5.7;6.4;5.3
FAH;20230111;6.3;6.5;6.3
FAH;20230112;6.3;6.7;6.2
FAH;20230113;6.6;6.9;6.5
FAH;20230114;6.3;6.7;6.2
FAH;20230115;6.5;6.9;6.3
FAH;20230116;5.0;6.0;4.5
FAH;20230117;4.5;5.4;4.0
FAH;20230118;4.3;5.1;4.0
FAH;20230119;4.2;5.0;3.9
FAH;20230120;4.0;4.8;3.6
FAH;20230121;3.0;4.3;2.2
FAH;20230122;2.5;3.8;1.9
FAH;20230123;2.8;3.8;2.3
FAH;20230124;3.0;3.8;2.6
FAH;20230125;3.2;4.0;2.9
FAH;20230126;3.3;4.0;3.0
FAH;20230127;3.2;3.9;2.8
FAH;20230128;3.0;3.8;2.6
FAH;20230129;3.1;3.8;2.7
FAH;20230130;2.6;3.6;2.2
FAH;20230131;2.7;3.4;2.4
FAH;20230201;2.8;3.5;2.6
FAH;20230202;3.1;3.6;3.0
FAH;20230203;3.6;3.9;3.6
FAH;20230204;4.3;4.5;4.3
FAH;20230205;3.8;4.4;3.5
FAH;20230206;3.7;4.2;3.5
FAH;20230207;2.7;3.7;2.2
FAH;20230208;2.0;3.0;1.4
FAH;20230209;1.6;2.6;1.1
FAH;20230210;1.4;2.4;0.9
FAH;20230211;1.4;2.3;0.9
FAH;20230212;1.6;2.3;1.2
FAH;20230213;2.3;2.7;2.2
FAH;20230214;2.7;3.1;2.6
FAH;20230215;3.1;3.5;3.0
FAH;20230216;3.4;3.7;3.4
FAH;20230217;4.8;4.5;5.2
FAH;20230218;6.2;5.7;6.7
FAH;20230219;6.6;6.2;6.8
FAH;20230220;6.2;6.2;6.3
FAH;20230221;5.6;5.8;5.4
FAH;20230222;5.4;5.6;5.4
FAH;20230223;6.5;6.2;6.8
FAH;20230224;7.0;6.8;7.3
FAH;20230225;6.8;6.9;6.6
FAH;20230226;4.6;5.6;3.9
FAH;20230227;3.1;4.2;2.4
FAH;20230228;2.4;3.5;1.9
FAH;20230301;2.1;3.1;1.6
FAH;20230302;2.6;3.2;2.5
FAH;20230303;3.0;3.5;2.9
FAH;20230304;3.7;4.0;3.7
FAH;20230305;3.7;4.1;3.5
FAH;20230306;3.2;3.9;2.9
FAH;20230307;3.4;3.9;3.3
FAH;20230308;3.9;4.1;4.0
FAH;20230309;6.0;5.5;6.5
FAH;20230310;6.3;6.1;6.4
FAH;20230311;5.0;5.5;4.6
FAH;20230312;5.4;5.4;5.6
FAH;20230313;7.3;6.6;7.9
FAH;20230314;7.8;7.5;7.8
FAH;20230315;6.4;6.7;6.2
FAH;20230316;6.0;6.3;6.0
FAH;20230317;6.6;6.5;6.7
FAH;20230318;7.4;7.1;7.6
FAH;20230319;7.8;7.6;8.0
FAH;20230320;7.9;7.7;8.1
FAH;20230321;7.7;7.7;7.9
FAH;20230322;8.4;8.1;8.7
FAH;20230323;9.0;8.6;9.3
FAH;20230324;9.1;8.8;9.2
FAH;20230325;8.1;8.2;8.0
FAH;20230326;7.9;8.1;7.8
FAH;20230327;7.1;7.6;6.9
FAH;20230328;6.8;7.1;6.8
FAH;20230329;8.3;7.9;8.6
FAH;20230330;9.4;8.9;9.7
FAH;20230331;9.4;9.1;9.4
FAH;20230401;8.6;8.7;8.5
FAH;20230402;8.5;8.5;8.6
FAH;20230403;8.0;8.3;7.7
FAH;20230404;6.8;7.4;6.5
FAH;20230405;6.7;7.1;6.5
FAH;20230406;6.8;7.1;6.7
FAH;20230407;6.7;7.2;6.2
FAH;20230408;6.1;6.4;6.0
FAH;20230409;7.4;7.1;7.6
FAH;20230410;8.0;7.8;8.3
FAH;20230411;9.0;8.6;9.2
FAH;20230412;8.8;8.8;8.8
FAH;20230413;7.9;8.2;7.7
FAH;20230414;8.0;8.0;8.0
FAH;20230415;8.7;8.6;8.8
FAH;20230416;8.3;8.5;8.2
FAH;20230417;8.5;8.4;8.6
FAH;20230418;8.9;8.7;9.0
FAH;20230419;9.4;9.1;9.7
FAH;20230420;9.5;9.4;9.5
FAH;20230421;8.7;8.9;8.6
FAH;20230422;9.5;9.2;9.8
FAH;20230423;10.5;10.0;10.9
FAH;20230424;10.2;10.2;10.3
FAH;20230425;9.7;9.8;9.7
FAH;20230426;9.7;9.6;9.8
FAH;20230427;11.0;10.4;11.4
FAH;20230428;12.0;11.3;12.5
FAH;20230429;13.0;12.1;13.6
FAH;20230430;12.8;12.3;13.1
FAH;20230501;12.6;12.2;12.7
FAH;20230502;12.5;12.1;12.7
FAH;20230503;12.7;12.2;13.1
FAH;20230504;13.6;12.7;14.2
FAH;20230505;14.6;13.6;15.3
FAH;20230506;15.2;14.1;16.1
FAH;20230507;15.2;14.4;15.6
FAH;20230508;15.3;14.5;15.8
FAH;20230509;15.2;14.6;15.5
FAH;20230510;14.9;14.4;15.2
FAH;20230511;14.4;14.1;14.5
FAH;20230512;14.7;14.1;15.2
FAH;20230513;14.8;14.4;15.0
FAH;20230514;14.5;14.1;14.7
FAH;20230515;14.5;14.2;14.7
FAH;20230516;13.8;13.9;13.5
FAH;20230517;13.0;13.1;12.9
FAH;20230518;13.1;13.0;13.2
FAH;20230519;13.7;13.3;14.0
FAH;20230520;13.9;13.5;14.1
FAH;20230521;15.1;14.1;16.0
FAH;20230522;17.0;15.6;17.9
FAH;20230523;16.8;16.0;17.3
FAH;20230524;16.0;15.6;16.1
FAH;20230525;15.5;15.1;15.9
FAH;20230526;16.6;15.7;17.3
FAH;20230527;17.3;16.3;18.0
FAH;20230528;17.7;16.7;18.3
FAH;20230529;17.5;16.7;18.0
FAH;20230530;17.7;16.9;18.3
FAH;20230531;17.6;16.9;18.1
FAH;20230601;18.1;17.0;18.9
FAH;20230602;18.7;17.6;19.5
FAH;20230603;18.7;17.7;19.5
FAH;20230604;19.1;18.0;20.0
FAH;20230605;19.1;18.1;19.8
FAH;20230606;19.2;18.2;20.0
FAH;20230607;19.5;18.4;20.3
FAH;20230608;19.6;18.6;20.4
FAH;20230609;19.9;18.8;20.8
FAH;20230610;20.9;19.4;22.0
FAH;20230611;21.5;20.0;22.6
FAH;20230612;21.3;20.1;22.1
FAH;20230613;20.8;19.8;21.5
FAH;20230614;20.1;19.3;20.8
FAH;20230615;20.5;19.4;21.5
FAH;20230616;20.8;19.7;21.6
FAH;20230617;20.8;19.8;21.7
FAH;20230618;20.8;19.9;21.6
FAH;20230619;21.5;20.3;22.5
FAH;20230620;22.2;20.9;23.1
FAH;20230621;21.8;20.8;22.4
FAH;20230622;21.1;20.5;21.4
FAH;20230623;21.1;20.2;21.7
FAH;20230624;21.0;20.2;21.6
FAH;20230625;21.6;20.5;22.5
FAH;20230626;21.9;20.9;22.7
FAH;20230627;21.2;20.5;21.7
FAH;20230628;20.8;20.1;21.5
FAH;20230629;21.4;20.4;22.3
FAH;20230630;20.7;20.3;20.7
FAH;20230701;19.3;19.2;19.4
FAH;20230702;19.3;19.0;19.6
FAH;20230703;19.6;19.1;20.0
FAH;20230704;20.3;19.5;21.0
FAH;20230705;20.3;19.7;20.5
FAH;20230706;20.0;19.4;20.5
FAH;20230707;20.9;19.9;21.9
FAH;20230708;21.3;20.3;21.9
FAH;20230709;22.4;21.0;23.6
FAH;20230710;23.5;22.0;24.6
FAH;20230711;23.9;22.5;24.9
FAH;20230712;22.4;22.0;22.5
FAH;20230713;21.7;21.1;22.1
FAH;20230714;21.6;20.9;22.2
FAH;20230715;22.5;21.5;23.4
FAH;20230716;21.8;21.3;22.0
FAH;20230717;21.5;20.9;21.9
FAH;20230718;21.3;20.7;21.9
FAH;20230719;22.4;21.4;23.3
FAH;20230720;22.2;21.4;22.9
FAH;20230721;20.6;20.6;20.4
FAH;20230722;20.0;19.7;20.3
FAH;20230723;20.4;19.9;20.9
FAH;20230724;20.0;19.9;20.0
FAH;20230725;18.9;19.2;18.7
FAH;20230726;18.1;18.3;18.1
FAH;20230727;18.7;18.5;19.1
FAH;20230728;19.4;19.1;19.6
FAH;20230729;19.5;19.2;19.7
FAH;20230730;19.7;19.3;20.1
FAH;20230731;19.4;19.1;19.7
FAH;20230801;18.8;18.9;18.5
FAH;20230802;18.4;18.4;18.6
FAH;20230803;18.4;18.4;18.5
FAH;20230804;18.2;18.3;18.3
FAH;20230805;18.4;18.2;18.7
FAH;20230806;17.4;17.8;16.9
FAH;20230807;17.0;17.1;16.9
FAH;20230808;17.4;17.3;17.7
FAH;20230809;18.1;17.8;18.4
FAH;20230810;19.2;18.4;20.0
FAH;20230811;20.6;19.4;21.6
FAH;20230812;21.2;20.2;22.0
FAH;20230813;21.7;20.5;22.6
FAH;20230814;22.1;21.1;22.9
FAH;20230815;22.0;21.2;22.7
FAH;20230816;22.3;21.2;23.2
FAH;20230817;22.1;21.4;22.7
FAH;20230818;22.4;21.4;23.2
FAH;20230819;22.8;21.7;23.7
FAH;20230820;23.6;22.3;24.8
FAH;20230821;24.1;22.7;25.2
FAH;20230822;24.4;23.0;25.4
FAH;20230823;24.3;23.1;25.2
FAH;20230824;24.1;23.0;24.9
FAH;20230825;21.9;22.1;21.6
FAH;20230826;20.2;20.7;19.8
FAH;20230827;18.8;19.5;18.5
FAH;20230828;17.4;18.4;16.9
FAH;20230829;16.7;17.5;16.4
FAH;20230830;17.1;17.5;17.1
FAH;20230831;17.5;17.7;17.6
FAH;20230901;18.5;18.2;18.9
FAH;20230902;19.2;18.8;19.8
FAH;20230903;20.0;19.4;20.5
FAH;20230904;20.2;19.7;20.7
FAH;20230905;20.4;19.8;20.9
FAH;20230906;20.2;19.7;20.6
FAH;20230907;20.6;19.9;21.3
FAH;20230908;21.1;20.3;21.7
FAH;20230909;21.0;20.4;21.6
FAH;20230910;21.1;20.4;21.8
FAH;20230911;21.2;20.5;21.8
FAH;20230912;21.3;20.6;21.9
FAH;20230913;20.0;20.1;19.8
FAH;20230914;19.1;19.2;19.1
FAH;20230915;18.7;18.8;18.8
FAH;20230916;18.4;18.5;18.3
FAH;20230917;19.1;18.7;19.6
FAH;20230918;18.8;18.9;18.7
FAH;20230919;18.2;18.4;18.1
FAH;20230920;17.4;17.7;17.5
FAH;20230921;18.0;18.1;18.1
FAH;20230922;16.8;17.4;16.4
FAH;20230923;15.5;16.4;15.0
FAH;20230924;14.6;15.5;14.1
FAH;20230925;14.6;15.2;14.3
FAH;20230926;14.6;15.2;14.6
FAH;20230927;15.2;15.4;15.4
FAH;20230928;16.3;16.1;16.7
FAH;20230929;16.6;16.5;17.0
FAH;20230930;16.7;16.7;16.8
FAH;20231001;15.8;16.1;15.8
FAH;20231002;16.0;16.0;16.2
FAH;20231003;16.2;16.2;16.3
FAH;20231004;15.1;15.6;14.6
FAH;20231005;14.1;14.8;13.8
FAH;20231006;14.0;14.5;13.7
FAH;20231007;13.4;14.0;13.2
FAH;20231008;14.3;14.4;14.6
FAH;20231009;14.9;14.9;15.1
FAH;20231010;15.1;15.2;15.1
FAH;20231011;14.7;14.9;14.8
FAH;20231012;14.9;15.0;15.0
FAH;20231013;15.2;15.2;15.6
FAH;20231014;15.2;15.5;14.9
FAH;20231015;13.0;14.1;12.1
FAH;20231016;10.8;12.4;9.8
FAH;20231017;10.5;11.7;9.9
FAH;20231018;11.2;11.9;10.9
FAH;20231019;12.8;12.9;13.0
FAH;20231020;13.4;13.6;13.4
FAH;20231021;13.0;13.5;12.7
FAH;20231022;11.8;12.6;11.3
FAH;20231023;10.9;11.9;10.4
FAH;20231024;11.8;12.2;11.7
FAH;20231025;11.6;12.2;11.3
FAH;20231026;12.0;12.4;11.8
FAH;20231027;11.7;12.3;11.4
FAH;20231028;11.4;12.0;11.1
FAH;20231029;11.9;12.2;11.8
FAH;20231030;12.2;12.5;12.0
FAH;20231031;11.5;12.2;11.0
FAH;20231101;10.4;11.4;9.7
FAH;20231102;10.0;11.0;9.4
FAH;20231103;9.3;10.4;8.7
FAH;20231104;8.8;9.9;8.1
FAH;20231105;9.3;10.0;9.0
FAH;20231106;9.4;10.1;9.0
FAH;20231107;8.9;9.8;8.3
FAH;20231108;8.4;9.4;7.8
FAH;20231109;7.9;9.0;7.3
FAH;20231110;8.0;8.9;7.6
FAH;20231111;7.4;8.5;6.7
FAH;20231112;6.7;7.8;6.3
FAH;20231113;9.0;8.9;9.4
FAH;20231114;10.1;10.1;10.0
FAH;20231115;9.5;9.9;9.3
FAH;20231116;8.3;9.2;7.9
FAH;20231117;8.3;9.1;7.9
FAH;20231118;7.6;8.4;7.2
FAH;20231119;9.1;9.2;9.4
FAH;20231120;9.2;9.6;9.0
FAH;20231121;8.7;9.2;8.4
FAH;20231122;7.8;8.8;7.1
FAH;20231123;6.6;7.8;6.0
FAH;20231124;7.0;7.8;6.5
FAH;20231125;5.6;7.0;4.7
FAH;20231126;4.9;6.3;4.0
FAH;20231127;4.5;5.8;3.8
FAH;20231128;4.7;5.7;4.2
FAH;20231129;3.9;5.3;3.1
FAH;20231130;3.5;4.8;2.9
FAH;20231201;3.9;4.9;3.5
FAH;20231202;3.7;4.8;3.2
FAH;20231203;3.4;4.5;2.8
FAH;20231204;3.1;4.2;2.6
FAH;20231205;3.9;4.5;3.7
FAH;20231206;4.1;4.9;3.8
FAH;20231207;3.4;4.6;2.7
FAH;20231208;4.1;4.6;4.1
FAH;20231209;5.2;5.5;5.3
FAH;20231210;6.0;6.1;6.0
FAH;20231211;7.2;7.0;7.5
FAH;20231212;7.8;7.6;8.1
FAH;20231213;7.5;7.7;7.3
FAH;20231214;6.7;7.2;6.4
FAH;20231215;5.9;6.7;5.4
FAH;20231216;4.5;5.8;3.7
FAH;20231217;3.7;5.0;3.0
FAH;20231218;3.2;4.5;2.5
FAH;20231219;2.8;4.1;2.0
FAH;20231220;3.8;4.4;3.7
FAH;20231221;4.6;5.0;4.6
FAH;20231222;5.7;5.8;5.8
FAH;20231223;5.7;6.1;5.6
FAH;20231224;5.9;6.1;5.9
FAH;20231225;6.0;6.4;5.9
FAH;20231226;5.5;6.1;5.1
FAH;20231227;4.3;5.4;3.7
FAH;20231228;4.7;5.2;4.6
FAH;20231229;6.1;6.1;6.3
FAH;20231230;6.3;6.6;6.1
FAH;20231231;5.2;6.0;4.7
FAH;20240101;4.8;5.5;4.4

